id_order,customer_id,id_sale,order_date,id_subcategory,id_category,id_city,id_location
OD8625,9,8625,2015-01-26,19,4,5,5
OD8626,1,8626,2018-06-12,2,2,5,5
OD8627,15,8627,2015-03-14,2,2,22,52
OD8628,48,8628,2017-04-08,8,5,4,4
OD8629,40,8629,2017-05-25,12,7,13,57
OD8630,8,8630,2017-03-11,9,6,16,85
OD8631,5,8631,2017-12-20,8,5,13,57
OD8632,7,8632,2016-09-05,12,7,5,5
OD8633,40,8633,2017-10-20,15,2,23,89
OD8634,30,8634,2015-11-24,11,6,7,96
OD8635,3,8635,2015-01-06,11,6,21,92
OD8636,9,8636,2017-08-04,12,7,17,80
OD8637,28,8637,2017-10-21,23,5,20,86
OD8638,11,8638,2015-03-18,21,1,23,89
OD8639,30,8639,2015-03-18,18,6,20,86
OD8640,45,8640,2018-04-23,16,3,9,56
OD8641,27,8641,2018-04-23,15,2,7,96
OD8642,37,8642,2018-09-26,11,6,6,95
OD8643,27,8643,2017-11-24,13,1,13,57
OD8644,28,8644,2018-04-30,2,2,8,64
OD8645,47,8645,2018-10-07,11,6,2,2
OD8646,9,8646,2018-05-20,19,4,11,12
OD8647,17,8647,2015-12-24,23,5,17,49
OD8648,38,8648,2017-11-10,7,5,12,87
OD8649,22,8649,2018-06-06,12,7,2,90
OD8650,42,8650,2017-11-13,6,4,24,61
OD8651,30,8651,2017-09-20,22,3,1,20
OD8652,45,8652,2015-03-18,9,6,17,49
OD8653,40,8653,2017-11-24,7,5,9,10
OD8654,44,8654,2018-10-06,15,2,23,73
OD8655,18,8655,2017-11-13,7,5,13,14
OD8656,25,8656,2016-11-03,23,5,15,19
OD8657,3,8657,2016-12-14,14,7,9,10
OD8658,9,8658,2016-09-19,4,4,7,8
OD8659,25,8659,2018-12-14,1,1,22,75
OD8660,14,8660,2016-09-06,20,7,20,91
OD8661,34,8661,2016-11-20,22,3,20,91
OD8662,10,8662,2018-03-21,22,3,19,58
OD8663,49,8663,2017-11-24,3,3,24,61
OD8664,25,8664,2018-12-15,14,7,10,11
OD8665,36,8665,2018-07-08,16,3,15,19
OD8666,31,8666,2015-04-25,12,7,17,49
OD8667,26,8667,2018-08-28,22,3,22,75
OD8668,50,8668,2016-05-03,8,5,12,87
OD8669,40,8669,2015-11-05,9,6,18,78
OD8670,43,8670,2016-11-13,7,5,9,10
OD8671,16,8671,2018-11-06,7,5,10,11
OD8672,25,8672,2018-12-01,12,7,7,8
OD8673,43,8673,2015-10-11,8,5,3,3
OD8674,4,8674,2015-07-09,19,4,4,6
OD8675,48,8675,2017-10-17,10,7,6,7
OD8676,30,8676,2018-02-10,15,2,23,73
OD8677,47,8677,2016-08-25,9,6,15,19
OD8678,49,8678,2018-01-30,2,2,7,8
OD8679,37,8679,2016-01-05,4,4,2,90
OD8680,49,8680,2018-05-30,1,1,23,73
OD8681,22,8681,2015-04-08,15,2,21,50
OD8682,32,8682,2015-07-06,11,6,8,9
OD8683,17,8683,2018-11-10,19,4,15,19
OD8684,12,8684,2016-09-03,12,7,14,18
OD8685,12,8685,2017-09-17,22,3,17,49
OD8686,46,8686,2018-11-06,20,7,4,6
OD8687,29,8687,2018-02-20,5,3,20,91
OD8688,27,8688,2017-10-09,16,3,11,12
OD8689,17,8689,2017-09-24,4,4,5,23
OD8690,7,8690,2017-08-08,2,2,10,11
OD8691,25,8691,2018-12-24,3,3,2,90
OD8692,3,8692,2017-10-03,1,1,22,75
OD8693,13,8693,2018-06-13,16,3,3,3
OD8694,38,8694,2017-11-07,4,4,11,12
OD8695,5,8695,2018-12-24,9,6,8,9
OD8696,42,8696,2015-04-25,13,1,3,3
OD8697,23,8697,2016-06-18,19,4,14,18
OD8698,11,8698,2017-04-24,20,7,22,75
OD8699,29,8699,2016-08-01,10,7,16,51
OD8700,38,8700,2015-10-10,14,7,22,75
OD8701,12,8701,2018-05-20,9,6,17,49
OD8702,40,8702,2016-12-01,3,3,15,19
OD8703,40,8703,2017-12-15,10,7,10,11
OD8704,50,8704,2018-02-20,1,1,2,90
OD8705,9,8705,2018-11-05,2,2,18,33
OD8706,21,8706,2018-04-14,13,1,2,16
OD8707,11,8707,2018-01-01,11,6,14,54
OD8708,19,8708,2018-11-14,6,4,10,21
OD8709,17,8709,2016-04-28,17,4,6,79
OD8710,32,8710,2018-06-15,12,7,13,15
OD8711,26,8711,2018-11-05,13,1,24,72
OD8712,48,8712,2018-06-15,6,4,19,36
OD8713,19,8713,2018-08-26,17,4,9,35
OD8714,19,8714,2016-12-05,21,1,12,67
OD8715,15,8715,2018-06-15,18,6,12,67
OD8716,43,8716,2017-09-29,10,7,23,55
OD8717,19,8717,2015-05-03,14,7,15,76
OD8718,33,8718,2018-11-05,6,4,17,38
OD8719,7,8719,2016-04-28,12,7,14,54
OD8720,44,8720,2015-03-14,13,1,24,72
OD8721,41,8721,2016-03-19,15,2,15,76
OD8722,9,8722,2015-09-07,2,2,13,15
OD8723,44,8723,2018-09-18,11,6,20,39
OD8724,14,8724,2018-06-13,2,2,14,54
OD8725,49,8725,2015-03-30,5,3,22,43
OD8726,12,8726,2018-07-02,2,2,24,72
OD8727,49,8727,2018-02-17,4,4,12,67
OD8728,32,8728,2018-08-05,17,4,2,16
OD8729,23,8729,2015-09-07,13,1,10,21
OD8730,30,8730,2018-07-02,9,6,2,16
OD8731,37,8731,2015-09-03,2,2,2,16
OD8732,29,8732,2016-07-13,12,7,14,54
OD8733,42,8733,2017-09-08,3,3,24,47
OD8734,44,8734,2018-09-14,11,6,14,69
OD8735,26,8735,2018-04-04,1,1,22,77
OD8736,33,8736,2016-03-07,20,7,5,62
OD8737,4,8737,2016-03-07,1,1,18,45
OD8738,47,8738,2017-11-26,6,4,5,62
OD8739,3,8739,2016-05-08,15,2,7,74
OD8740,11,8740,2017-01-15,15,2,6,29
OD8741,37,8741,2017-09-19,8,5,4,27
OD8742,39,8742,2016-07-02,13,1,4,27
OD8743,1,8743,2017-09-19,20,7,3,48
OD8744,13,8744,2018-04-02,20,7,18,45
OD8745,19,8745,2018-04-04,18,6,13,26
OD8746,42,8746,2018-09-14,18,6,5,62
OD8747,7,8747,2018-10-22,15,2,22,77
OD8748,45,8748,2017-06-07,1,1,7,74
OD8749,39,8749,2017-09-22,12,7,7,74
OD8750,3,8750,2018-08-27,16,3,21,41
OD8751,11,8751,2017-09-19,19,4,15,22
OD8752,30,8752,2015-04-06,7,5,12,93
OD8753,22,8753,2016-11-01,8,5,14,69
OD8754,44,8754,2017-10-07,14,7,15,22
OD8755,45,8755,2016-04-07,8,5,20,44
OD8756,36,8756,2017-11-24,5,3,21,41
OD8757,10,8757,2016-05-29,23,5,23,46
OD8758,17,8758,2015-09-21,21,1,20,44
OD8759,1,8759,2018-04-20,18,6,22,77
OD8760,44,8760,2018-08-27,19,4,6,29
OD8761,40,8761,2017-12-27,5,3,10,68
OD8762,25,8762,2015-09-09,10,7,14,69
OD8763,30,8763,2015-09-21,22,3,2,25
OD8764,43,8764,2016-12-06,20,7,12,93
OD8765,12,8765,2018-07-30,19,4,14,69
OD8766,23,8766,2018-04-20,9,6,9,40
OD8767,17,8767,2018-02-17,6,4,16,24
OD8768,49,8768,2017-07-25,5,3,23,89
OD8769,22,8769,2015-12-20,2,2,15,82
OD8770,10,8770,2018-10-30,23,5,24,81
OD8771,46,8771,2015-12-20,15,2,5,5
OD8772,24,8772,2015-10-13,8,5,6,95
OD8773,40,8773,2017-04-04,3,3,19,63
OD8774,36,8774,2015-10-13,21,1,15,82
OD8775,4,8775,2015-10-13,2,2,18,84
OD8776,36,8776,2018-10-30,15,2,3,88
OD8777,45,8777,2018-10-30,5,3,14,97
OD8778,50,8778,2015-05-13,10,7,19,63
OD8779,41,8779,2018-10-02,1,1,2,2
OD8780,50,8780,2018-04-25,15,2,23,89
OD8781,26,8781,2018-09-08,20,7,17,80
OD8782,50,8782,2018-04-25,21,1,13,57
OD8783,25,8783,2018-10-02,13,1,3,88
OD8784,38,8784,2017-11-26,17,4,10,94
OD8785,5,8785,2018-10-02,1,1,17,80
OD8786,36,8786,2015-05-13,4,4,8,64
OD8787,18,8787,2018-03-26,2,2,17,49
OD8788,50,8788,2018-09-05,20,7,18,78
OD8789,14,8789,2016-11-29,4,4,19,58
OD8790,16,8790,2016-09-21,11,6,19,58
OD8791,2,8791,2018-09-04,18,6,20,91
OD8792,7,8792,2018-02-19,7,5,6,7
OD8793,17,8793,2017-06-14,11,6,22,75
OD8794,4,8794,2015-09-26,17,4,5,23
OD8795,16,8795,2015-12-07,16,3,8,9
OD8796,3,8796,2017-09-02,14,7,4,6
OD8797,26,8797,2018-05-09,2,2,16,51
OD8798,36,8798,2017-06-14,2,2,13,14
OD8799,43,8799,2018-05-09,17,4,9,10
OD8800,34,8800,2017-03-10,8,5,2,90
OD8801,32,8801,2017-11-10,13,1,20,91
OD8802,47,8802,2015-05-26,2,2,2,90
OD8803,10,8803,2017-11-17,15,2,15,19
OD8804,41,8804,2017-12-10,10,7,15,19
OD8805,29,8805,2018-06-11,5,3,13,14
OD8806,21,8806,2018-09-26,11,6,16,51
OD8807,35,8807,2017-07-01,11,6,21,50
OD8808,24,8808,2018-09-28,19,4,10,11
OD8809,12,8809,2018-12-17,8,5,14,18
OD8810,27,8810,2018-12-05,8,5,11,12
OD8811,39,8811,2017-12-18,15,2,2,90
OD8812,30,8812,2018-09-28,19,4,11,12
OD8813,41,8813,2018-12-24,14,7,9,10
OD8814,17,8814,2016-05-03,23,5,24,61
OD8815,36,8815,2018-09-23,4,4,18,78
OD8816,50,8816,2016-04-13,15,2,17,49
OD8817,9,8817,2018-09-28,23,5,20,91
OD8818,49,8818,2018-06-11,8,5,7,8
OD8819,20,8819,2017-12-18,23,5,4,6
OD8820,31,8820,2017-11-10,23,5,19,58
OD8821,23,8821,2017-12-18,5,3,12,87
OD8822,18,8822,2018-06-11,9,6,23,73
OD8823,6,8823,2018-06-11,17,4,14,18
OD8824,28,8824,2018-10-12,8,5,21,50
OD8825,7,8825,2017-10-17,22,3,16,51
OD8826,16,8826,2018-05-09,11,6,10,11
OD8827,14,8827,2018-03-23,15,2,8,9
OD8828,45,8828,2018-12-05,9,6,6,7
OD8829,25,8829,2018-12-05,12,7,18,78
OD8830,5,8830,2016-04-13,16,3,21,50
OD8831,46,8831,2018-09-07,23,5,23,73
OD8832,34,8832,2018-09-28,23,5,7,8
OD8833,12,8833,2017-10-06,13,1,2,90
OD8834,9,8834,2017-10-06,2,2,3,3
OD8835,17,8835,2017-12-18,16,3,22,75
OD8836,2,8836,2017-05-20,17,4,21,50
OD8837,41,8837,2017-06-26,7,5,20,39
OD8838,30,8838,2016-11-09,9,6,18,33
OD8839,40,8839,2018-12-10,22,3,8,32
OD8840,34,8840,2017-06-26,13,1,19,36
OD8841,11,8841,2017-06-26,18,6,9,35
OD8842,41,8842,2016-05-10,4,4,14,54
OD8843,38,8843,2018-03-13,5,3,7,34
OD8844,39,8844,2017-04-03,18,6,17,38
OD8845,5,8845,2018-11-04,18,6,2,16
OD8846,38,8846,2018-03-13,2,2,12,67
OD8847,36,8847,2018-03-13,12,7,3,60
OD8848,1,8848,2018-11-04,9,6,23,55
OD8849,38,8849,2018-11-04,6,4,15,76
OD8850,49,8850,2016-05-10,2,2,19,36
OD8851,5,8851,2018-11-04,12,7,3,60
OD8852,4,8852,2017-07-01,7,5,19,70
OD8853,26,8853,2016-12-10,7,5,19,70
OD8854,8,8854,2018-10-20,19,4,4,27
OD8855,46,8855,2016-12-10,19,4,17,30
OD8856,33,8856,2016-12-10,17,4,13,26
OD8857,44,8857,2017-07-01,5,3,7,74
OD8858,29,8858,2016-06-19,11,6,18,45
OD8859,14,8859,2018-09-29,4,4,13,26
OD8860,27,8860,2018-09-29,5,3,9,40
OD8861,5,8861,2018-11-30,16,3,4,27
OD8862,21,8862,2016-12-18,2,2,12,93
OD8863,29,8863,2018-11-19,5,3,17,30
OD8864,1,8864,2018-09-19,23,5,17,30
OD8865,35,8865,2017-02-05,3,3,20,86
OD8866,21,8866,2017-02-05,13,1,15,82
OD8867,7,8867,2018-06-04,20,7,1,53
OD8868,10,8868,2017-02-05,2,2,8,64
OD8869,14,8869,2017-02-05,21,1,22,52
OD8870,8,8870,2017-05-24,3,3,12,13
OD8871,4,8871,2017-02-05,21,1,1,53
OD8872,27,8872,2017-05-24,15,2,16,85
OD8873,19,8873,2018-06-04,6,4,16,85
OD8874,39,8874,2017-02-05,19,4,8,64
OD8875,3,8875,2015-04-07,13,1,21,92
OD8876,20,8876,2017-02-05,5,3,3,88
OD8877,30,8877,2018-10-12,16,3,17,80
OD8878,33,8878,2017-12-01,11,6,4,6
OD8879,1,8879,2015-04-15,1,1,9,10
OD8880,3,8880,2018-09-11,9,6,2,90
OD8881,50,8881,2015-10-10,4,4,14,18
OD8882,21,8882,2018-09-11,11,6,3,3
OD8883,2,8883,2015-11-28,5,3,17,49
OD8884,27,8884,2018-11-10,2,2,7,8
OD8885,50,8885,2017-12-01,11,6,3,3
OD8886,21,8886,2015-09-19,6,4,10,11
OD8887,19,8887,2018-11-06,15,2,3,3
OD8888,5,8888,2017-12-01,9,6,17,49
OD8889,21,8889,2015-11-03,23,5,6,7
OD8890,16,8890,2015-11-28,16,3,11,12
OD8891,45,8891,2018-11-06,1,1,7,8
OD8892,3,8892,2018-11-06,15,2,17,49
OD8893,4,8893,2017-12-30,1,1,3,3
OD8894,34,8894,2018-11-06,6,4,19,58
OD8895,38,8895,2017-07-25,15,2,2,90
OD8896,47,8896,2017-12-30,2,2,3,3
OD8897,49,8897,2016-11-29,5,3,9,10
OD8898,45,8898,2018-11-12,4,4,10,11
OD8899,32,8899,2017-07-10,11,6,4,6
OD8900,38,8900,2017-05-06,16,3,8,32
OD8901,19,8901,2018-12-11,14,7,10,21
OD8902,5,8902,2018-11-06,2,2,15,76
OD8903,15,8903,2016-05-25,16,3,1,31
OD8904,10,8904,2017-04-09,13,1,6,79
OD8905,27,8905,2015-06-03,3,3,12,67
OD8906,8,8906,2016-05-25,18,6,21,66
OD8907,1,8907,2018-12-11,6,4,1,31
OD8908,39,8908,2015-08-23,2,2,5,42
OD8909,43,8909,2018-11-25,4,4,21,66
OD8910,35,8910,2016-02-22,13,1,18,33
OD8911,35,8911,2018-11-06,23,5,13,15
OD8912,21,8912,2016-09-14,9,6,16,59
OD8913,26,8913,2017-10-17,7,5,4,17
OD8914,28,8914,2018-05-18,2,2,14,54
OD8915,42,8915,2018-05-18,7,5,21,66
OD8916,47,8916,2018-09-22,9,6,12,67
OD8917,17,8917,2016-11-16,3,3,14,54
OD8918,30,8918,2016-05-23,23,5,8,32
OD8919,39,8919,2018-09-04,8,5,13,15
OD8920,16,8920,2015-10-20,6,4,16,59
OD8921,26,8921,2018-03-04,10,7,20,39
OD8922,38,8922,2018-02-03,21,1,10,21
OD8923,38,8923,2015-10-20,14,7,6,79
OD8924,13,8924,2018-03-04,19,4,15,76
OD8925,10,8925,2017-12-05,13,1,7,34
OD8926,12,8926,2016-12-21,19,4,1,31
OD8927,26,8927,2018-02-03,7,5,8,32
OD8928,27,8928,2017-09-05,18,6,9,35
OD8929,7,8929,2018-10-27,18,6,12,67
OD8930,17,8930,2018-09-17,15,2,8,32
OD8931,37,8931,2017-03-29,4,4,8,32
OD8932,43,8932,2018-06-18,6,4,7,34
OD8933,45,8933,2017-06-12,8,5,11,37
OD8934,10,8934,2015-10-20,11,6,3,60
OD8935,15,8935,2016-05-13,6,4,24,72
OD8936,1,8936,2018-02-03,5,3,16,59
OD8937,30,8937,2017-06-12,2,2,14,54
OD8938,46,8938,2017-06-12,17,4,3,60
OD8939,44,8939,2016-12-08,16,3,19,36
OD8940,42,8940,2015-10-20,15,2,6,79
OD8941,32,8941,2017-06-12,6,4,14,54
OD8942,7,8942,2016-11-30,6,4,3,60
OD8943,36,8943,2017-06-12,2,2,13,15
OD8944,12,8944,2018-09-17,18,6,5,42
OD8945,36,8945,2018-11-13,13,1,15,76
OD8946,9,8946,2017-09-02,20,7,6,79
OD8947,15,8947,2017-09-10,12,7,12,93
OD8948,49,8948,2018-09-03,13,1,21,41
OD8949,7,8949,2016-08-02,11,6,3,48
OD8950,17,8950,2017-09-10,23,5,19,70
OD8951,46,8951,2017-04-04,23,5,17,30
OD8952,29,8952,2018-10-03,19,4,7,74
OD8953,7,8953,2016-03-16,21,1,18,45
OD8954,31,8954,2016-09-25,12,7,21,41
OD8955,23,8955,2016-11-22,6,4,22,77
OD8956,2,8956,2016-11-27,5,3,24,47
OD8957,18,8957,2015-11-17,21,1,18,45
OD8958,33,8958,2017-09-19,22,3,19,70
OD8959,1,8959,2016-11-22,18,6,23,46
OD8960,2,8960,2016-06-04,3,3,4,27
OD8961,32,8961,2018-09-03,14,7,13,26
OD8962,3,8962,2017-12-18,11,6,16,24
OD8963,1,8963,2015-11-25,9,6,20,44
OD8964,40,8964,2018-11-08,11,6,13,26
OD8965,15,8965,2016-10-01,5,3,15,22
OD8966,46,8966,2016-11-27,8,5,1,28
OD8967,24,8967,2016-12-19,21,1,24,47
OD8968,16,8968,2017-09-19,9,6,19,70
OD8969,12,8969,2016-05-31,16,3,2,25
OD8970,19,8970,2018-01-12,1,1,24,47
OD8971,6,8971,2016-11-27,19,4,3,48
OD8972,6,8972,2018-12-08,17,4,4,27
OD8973,19,8973,2016-12-03,16,3,8,71
OD8974,36,8974,2017-12-05,19,4,9,40
OD8975,42,8975,2018-05-13,3,3,20,44
OD8976,20,8976,2015-08-22,9,6,14,69
OD8977,7,8977,2016-06-13,1,1,5,62
OD8978,35,8978,2015-11-19,16,3,7,74
OD8979,22,8979,2017-09-22,7,5,18,45
OD8980,34,8980,2016-04-29,13,1,21,41
OD8981,32,8981,2017-12-08,2,2,12,93
OD8982,7,8982,2017-09-23,11,6,17,30
OD8983,29,8983,2017-01-11,17,4,19,70
OD8984,30,8984,2017-01-11,10,7,21,41
OD8985,35,8985,2017-08-12,2,2,11,65
OD8986,41,8986,2018-07-03,2,2,20,44
OD8987,41,8987,2018-07-03,6,4,19,70
OD8988,39,8988,2017-09-23,23,5,2,25
OD8989,14,8989,2017-09-23,22,3,22,77
OD8990,5,8990,2016-11-30,17,4,9,56
OD8991,42,8991,2016-11-30,13,1,15,82
OD8992,20,8992,2018-12-25,3,3,2,2
OD8993,20,8993,2018-12-25,23,5,17,80
OD8994,15,8994,2018-09-17,13,1,18,84
OD8995,13,8995,2016-09-22,16,3,8,64
OD8996,41,8996,2018-12-25,15,2,8,64
OD8997,46,8997,2018-12-10,9,6,1,53
OD8998,35,8998,2018-08-11,1,1,15,82
OD8999,21,8999,2016-05-26,20,7,6,95
OD9000,9,9000,2016-05-26,7,5,22,52
OD9001,3,9001,2017-09-10,8,5,4,4
OD9002,4,9002,2017-12-24,19,4,24,81
OD9003,23,9003,2016-05-26,23,5,17,80
OD9004,11,9004,2017-12-29,3,3,13,57
OD9005,22,9005,2017-12-29,15,2,6,95
OD9006,11,9006,2016-09-06,17,4,20,86
OD9007,33,9007,2017-12-24,11,6,8,64
OD9008,45,9008,2018-11-10,15,2,11,83
OD9009,15,9009,2018-12-09,13,1,13,14
OD9010,36,9010,2018-05-19,13,1,6,7
OD9011,37,9011,2017-09-01,5,3,21,50
OD9012,3,9012,2016-11-08,1,1,15,19
OD9013,34,9013,2015-07-25,19,4,3,3
OD9014,18,9014,2015-04-23,17,4,19,58
OD9015,27,9015,2018-03-16,3,3,7,8
OD9016,29,9016,2016-09-27,14,7,12,87
OD9017,10,9017,2018-03-16,15,2,24,61
OD9018,9,9018,2015-11-11,23,5,12,87
OD9019,19,9019,2018-12-09,14,7,21,50
OD9020,37,9020,2018-05-19,1,1,15,19
OD9021,27,9021,2016-04-18,21,1,3,3
OD9022,32,9022,2018-12-16,14,7,4,6
OD9023,11,9023,2016-09-27,9,6,23,73
OD9024,42,9024,2018-09-24,9,6,15,19
OD9025,8,9025,2017-10-21,5,3,20,91
OD9026,8,9026,2018-11-02,22,3,6,7
OD9027,17,9027,2017-04-15,8,5,15,19
OD9028,26,9028,2016-09-27,19,4,14,18
OD9029,33,9029,2015-11-19,19,4,5,23
OD9030,6,9030,2016-04-12,9,6,8,9
OD9031,49,9031,2016-12-01,23,5,15,19
OD9032,15,9032,2017-09-19,17,4,2,90
OD9033,3,9033,2018-02-26,13,1,4,6
OD9034,34,9034,2018-10-15,10,7,24,61
OD9035,48,9035,2015-12-27,1,1,9,10
OD9036,1,9036,2015-11-11,16,3,12,87
OD9037,47,9037,2018-02-26,10,7,16,51
OD9038,45,9038,2018-02-26,11,6,9,10
OD9039,39,9039,2015-07-25,23,5,22,75
OD9040,33,9040,2018-09-02,3,3,14,18
OD9041,13,9041,2018-11-02,19,4,18,78
OD9042,47,9042,2016-09-17,2,2,9,10
OD9043,35,9043,2016-12-01,3,3,17,49
OD9044,5,9044,2016-12-01,19,4,6,7
OD9045,38,9045,2018-12-16,6,4,16,51
OD9046,28,9046,2018-09-24,16,3,8,9
OD9047,10,9047,2017-10-21,11,6,22,75
OD9048,32,9048,2018-03-13,20,7,17,49
OD9049,8,9049,2018-11-02,2,2,1,20
OD9050,12,9050,2018-03-13,4,4,19,58
OD9051,37,9051,2018-11-02,4,4,23,73
OD9052,23,9052,2016-04-18,15,2,24,61
OD9053,11,9053,2018-03-13,2,2,13,14
OD9054,48,9054,2016-10-02,11,6,9,10
OD9055,29,9055,2017-09-08,9,6,3,3
OD9056,23,9056,2016-07-04,16,3,1,20
OD9057,15,9057,2015-03-07,9,6,15,19
OD9058,9,9058,2017-09-19,2,2,23,73
OD9059,43,9059,2017-10-21,17,4,14,18
OD9060,12,9060,2015-08-03,21,1,11,12
OD9061,21,9061,2017-09-08,15,2,15,19
OD9062,26,9062,2017-12-22,17,4,20,91
OD9063,37,9063,2018-09-02,1,1,8,9
OD9064,37,9064,2018-11-02,12,7,19,58
OD9065,5,9065,2016-03-02,13,1,17,38
OD9066,25,9066,2018-12-28,16,3,7,34
OD9067,20,9067,2018-07-01,6,4,9,35
OD9068,28,9068,2016-08-10,15,2,1,31
OD9069,37,9069,2018-01-14,11,6,3,60
OD9070,41,9070,2017-08-23,5,3,2,16
OD9071,12,9071,2016-11-10,21,1,2,16
OD9072,24,9072,2017-11-05,2,2,15,76
OD9073,29,9073,2016-12-01,4,4,9,35
OD9074,11,9074,2018-02-20,15,2,23,55
OD9075,38,9075,2017-05-30,2,2,9,35
OD9076,24,9076,2015-09-12,18,6,11,37
OD9077,30,9077,2017-08-11,23,5,11,37
OD9078,10,9078,2015-09-07,10,7,9,35
OD9079,44,9079,2018-01-14,9,6,20,39
OD9080,4,9080,2017-07-28,11,6,24,72
OD9081,25,9081,2016-12-01,19,4,12,67
OD9082,17,9082,2017-10-15,8,5,4,17
OD9083,30,9083,2016-06-12,7,5,4,17
OD9084,37,9084,2018-01-14,9,6,3,60
OD9085,35,9085,2017-12-12,6,4,12,67
OD9086,28,9086,2015-08-02,9,6,20,39
OD9087,5,9087,2015-09-07,18,6,24,72
OD9088,44,9088,2018-02-20,18,6,8,32
OD9089,7,9089,2017-10-15,13,1,22,43
OD9090,24,9090,2017-05-30,13,1,12,67
OD9091,10,9091,2017-09-05,22,3,7,34
OD9092,46,9092,2016-08-10,20,7,23,55
OD9093,15,9093,2016-11-10,8,5,21,66
OD9094,45,9094,2018-09-07,4,4,1,31
OD9095,28,9095,2015-05-17,18,6,19,36
OD9096,33,9096,2018-11-11,18,6,4,17
OD9097,26,9097,2015-08-08,21,1,9,35
OD9098,45,9098,2017-08-23,10,7,4,17
OD9099,4,9099,2018-04-06,18,6,14,54
OD9100,18,9100,2016-12-01,8,5,12,67
OD9101,30,9101,2016-11-10,16,3,16,59
OD9102,50,9102,2015-09-12,15,2,10,21
OD9103,4,9103,2018-08-28,8,5,3,60
OD9104,33,9104,2018-10-22,23,5,10,21
OD9105,39,9105,2016-12-22,11,6,2,16
OD9106,13,9106,2015-11-16,2,2,11,37
OD9107,36,9107,2016-09-24,20,7,16,59
OD9108,6,9108,2018-01-21,20,7,5,42
OD9109,2,9109,2017-10-15,21,1,12,67
OD9110,3,9110,2016-08-10,2,2,1,31
OD9111,50,9111,2017-08-23,10,7,18,33
OD9112,43,9112,2018-12-17,11,6,4,17
OD9113,14,9113,2018-07-01,14,7,7,34
OD9114,46,9114,2018-07-01,20,7,21,66
OD9115,33,9115,2017-11-18,17,4,15,76
OD9116,28,9116,2017-05-30,14,7,24,72
OD9117,33,9117,2018-08-28,5,3,20,39
OD9118,30,9118,2017-12-12,22,3,10,21
OD9119,33,9119,2017-05-30,7,5,24,72
OD9120,43,9120,2017-11-05,15,2,11,37
OD9121,18,9121,2018-01-21,13,1,10,21
OD9122,13,9122,2016-07-05,15,2,21,66
OD9123,39,9123,2015-08-02,13,1,17,38
OD9124,13,9124,2018-12-28,9,6,6,79
OD9125,11,9125,2015-11-16,17,4,5,42
OD9126,18,9126,2018-05-29,10,7,1,31
OD9127,24,9127,2017-04-17,19,4,12,67
OD9128,26,9128,2017-11-05,16,3,11,37
OD9129,4,9129,2017-08-11,3,3,2,16
OD9130,36,9130,2015-11-16,12,7,14,54
OD9131,43,9131,2018-01-14,18,6,18,33
OD9132,48,9132,2016-03-02,15,2,13,15
OD9133,27,9133,2017-10-15,14,7,13,15
OD9134,38,9134,2015-11-16,14,7,1,31
OD9135,29,9135,2017-05-30,17,4,22,43
OD9136,31,9136,2017-08-11,21,1,18,33
OD9137,8,9137,2017-07-28,3,3,14,54
OD9138,50,9138,2017-10-15,10,7,11,37
OD9139,3,9139,2017-05-30,16,3,3,60
OD9140,1,9140,2017-02-22,18,6,11,37
OD9141,19,9141,2015-08-08,3,3,4,17
OD9142,8,9142,2016-10-15,14,7,10,21
OD9143,24,9143,2017-07-25,11,6,7,34
OD9144,7,9144,2018-07-16,18,6,24,72
OD9145,31,9145,2018-05-11,10,7,13,15
OD9146,23,9146,2018-10-31,9,6,22,43
OD9147,35,9147,2017-11-18,4,4,24,72
OD9148,34,9148,2018-11-12,7,5,2,16
OD9149,39,9149,2015-09-25,6,4,6,79
OD9150,37,9150,2015-07-12,12,7,16,59
OD9151,33,9151,2018-11-04,8,5,11,37
OD9152,13,9152,2015-11-23,23,5,12,67
OD9153,19,9153,2017-11-18,4,4,24,72
OD9154,9,9154,2017-04-18,15,2,23,55
OD9155,22,9155,2018-05-11,7,5,16,59
OD9156,50,9156,2018-10-12,6,4,23,55
OD9157,9,9157,2015-04-25,12,7,12,67
OD9158,46,9158,2017-11-18,15,2,8,32
OD9159,23,9159,2017-04-22,13,1,23,55
OD9160,41,9160,2018-05-11,21,1,4,17
OD9161,41,9161,2018-10-26,12,7,21,66
OD9162,43,9162,2018-08-17,13,1,10,21
OD9163,17,9163,2018-05-06,8,5,15,76
OD9164,11,9164,2015-04-25,20,7,14,54
OD9165,25,9165,2018-08-17,10,7,10,21
OD9166,19,9166,2017-03-08,15,2,14,54
OD9167,1,9167,2015-02-23,5,3,7,34
OD9168,34,9168,2015-05-11,7,5,12,67
OD9169,11,9169,2015-03-01,9,6,19,36
OD9170,30,9170,2018-03-17,15,2,24,72
OD9171,17,9171,2015-07-12,9,6,17,38
OD9172,45,9172,2016-12-27,4,4,16,59
OD9173,23,9173,2017-04-18,1,1,22,43
OD9174,30,9174,2018-11-12,14,7,7,34
OD9175,24,9175,2015-07-20,6,4,6,79
OD9176,35,9176,2016-08-31,2,2,21,66
OD9177,50,9177,2018-04-15,4,4,13,15
OD9178,12,9178,2018-04-16,8,5,4,17
OD9179,1,9179,2016-06-19,14,7,6,79
OD9180,42,9180,2017-10-08,19,4,15,76
OD9181,43,9181,2018-07-10,8,5,23,55
OD9182,27,9182,2015-07-12,19,4,22,43
